Activity,Assess,Clip,Cum_Activity,Cum_Assess,Cum_Clip,Cum_Game,Game,acc,acc_group,assess_dur_mean,assess_dur_std,assess_dur_sum,correct,cum_acc,cum_corr,cum_dur_activity,cum_dur_asses,cum_dur_clip,cum_dur_game,cum_incorrect,event_counter,game_session,incorrect,installation_id,mean_acc_group,title,type,world
0,4,0,0,7,0,4,0,0.0,0,9383.666666666666,4827.175606224962,40065,0,0.0,0,0,75109,0,128245,7,69,ddbaf5bd57baa125,4,26998071,0.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,6,0,0,0,0,0,0,0.16666666666666666,1,8174.4,5704.340873405095,52724,1,0.0,0,0,0,0,0,0,69,b0e4dd9fd511c6cc,5,269eca6d,0.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,17962,1,0.0,0,0,0,0,0,0,18,390e5e68b4b370c4,0,26ab8f19,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,5905,0,0.0,0,0,0,0,0,0,7,b2d147422049a51f,1,26c49948,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,16010,1,0.0,0,0,5905,0,0,1,33,756aeb8ebfcec1d3,0,26c49948,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,3,0,0,2,0,0,0,0.3333333333333333,1,6796.0,718.4204896855323,31643,1,0.5,1,0,21915,0,0,1,53,6d2225c1b257f01f,2,26c49948,1.5,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,15429,1,0.0,0,0,0,0,0,0,31,031a42ccc89e9760,0,26d524bb,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,5144,1,0.0,0,0,0,0,0,0,14,d7c299028d21a535,0,26ef4a4a,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,1,0,0,0,0.5,2,0.0,0.0,12821,1,1.0,1,0,5144,0,0,0,22,ccb10b8449e9f138,1,26ef4a4a,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,3,0,0,3,0,0,0,0.3333333333333333,1,2775.0,592.5554826343268,25406,1,0.75,2,0,17965,0,0,1,44,380c31dd666edbb8,2,26ef4a4a,2.5,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,3,0,0,6,0,0,0,0.3333333333333333,1,10875.5,604.5762979144981,45941,1,0.611111111111111,3,0,43371,0,0,3,78,4e3fa8a9c0dd24b9,2,26ef4a4a,2.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,2,0,0,9,0,0,0,0.5,2,0.0,0.0,24708,1,0.5416666666666666,4,0,89312,0,0,5,95,4c4836fae8c74089,1,26ef4a4a,1.75,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,11,0,0,0,1.0,3,0.0,0.0,11222,1,0.5333333333333333,5,0,114020,0,0,6,16,f91e86d56f8d58e1,0,26ef4a4a,1.8,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,12,0,0,0,1.0,3,0.0,0.0,12027,1,0.611111111111111,6,0,125242,0,0,6,38,18f5697b045eb877,0,26ef4a4a,2.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,17011,1,0.0,0,0,0,0,0,0,35,9bacc872bd9408f0,0,26f7f2cb,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,27045,1,1.0,1,0,17011,0,0,0,53,b7742eed6c0dc4d6,0,26f7f2cb,3.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,2,0,0,0,0.0,0,0.0,0.0,13178,0,0.6666666666666666,2,0,44056,0,0,0,31,74ce9eceaf83f235,1,26f7f2cb,2.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,22442,1,0.0,0,0,0,0,0,0,30,4d25f882cf7189fa,0,27224ec1,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,17561,1,1.0,1,0,22442,0,0,0,13,508753c2dfb7e6fe,0,27224ec1,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,3,0,0,2,0,18,0,0.0,0,11056.0,107.48023074035522,39235,0,1.0,2,0,40003,0,303385,0,40,e320706ad1dadbd4,3,27224ec1,3.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,5,0,18,0,1.0,3,0.0,0.0,22177,1,0.6666666666666666,2,0,79238,0,303385,3,31,040911955d12d7a0,0,27224ec1,2.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,6,0,18,0,1.0,3,0.0,0.0,42258,1,0.75,3,0,101415,0,303385,3,48,d89e6695decb32d1,0,27224ec1,2.25,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,11856,1,0.0,0,0,0,0,0,0,30,1ebb527f6bd5400f,0,272d77a3,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,8604,1,1.0,1,0,11856,0,0,0,27,474643e5286bf44b,0,272d77a3,3.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,16563,1,0.0,0,0,0,0,0,0,21,b8fd09852c0b94c9,0,27418ceb,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,1,0,0,0,0.5,2,0.0,0.0,26054,1,1.0,1,0,16563,0,0,0,39,179c38f9079d47de,1,27418ceb,3.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,2,0,0,0,0,0,0,0.5,2,0.0,0.0,41918,1,0.0,0,0,0,0,0,0,47,7e1e0c915f75e91d,1,27554b53,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,2,0,0,0,1.0,3,0.0,0.0,29603,1,0.5,1,0,41918,0,0,1,41,b5071351dd5beaa1,0,27554b53,2.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,3,0,3,0,1.0,3,0.0,0.0,29888,1,0.75,2,0,71521,0,129773,1,34,a57a658d6a301a89,0,27554b53,2.5,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,8,0,0,4,0,3,0,0.125,1,39109.0,75183.07684135661,290004,1,0.8333333333333334,3,0,101409,0,129773,1,108,c11e55ff8e6ed31c,7,27554b53,2.6666666666666665,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,12,0,3,0,1.0,3,0.0,0.0,20689,1,0.65625,4,0,391413,0,129773,8,31,0c075f38c0223d45,0,27554b53,2.25,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,8562,0,0.0,0,0,0,0,0,0,11,134d70aae05d3af1,1,276e06a0,0.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,22243,1,0.0,0,0,0,0,0,0,36,6b20f749e9fea988,0,277104d1,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,1,0,2,0,1.0,3,0.0,0.0,43893,1,1.0,1,0,22243,0,121077,0,94,5732814ad435b4de,0,277104d1,3.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,18,0,0,2,0,2,0,0.05555555555555555,1,7063.117647058823,4870.394772017369,184080,1,1.0,2,0,66136,0,121077,0,282,dd75966a6e043482,17,277104d1,3.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,7,0,0,20,0,2,0,0.14285714285714285,1,13731.166666666666,13329.258290192545,123247,1,0.6851851851851851,3,0,250216,0,121077,17,115,5a85e7504e403b21,6,277104d1,2.3333333333333335,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,2,0,0,0,0,0,0,0.5,2,0.0,0.0,58476,1,0.0,0,0,0,0,0,0,77,436a0b9c0d9dcfc9,1,27949ce8,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,2,0,0,2,0,0,0,0.5,2,0.0,0.0,25233,1,0.5,1,0,58476,0,0,1,43,8fb72d173f433bcd,1,27949ce8,2.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,4,0,0,0,1.0,3,0.0,0.0,20493,1,0.5,2,0,83709,0,0,2,30,a0115e1d611797be,0,27949ce8,2.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,5,0,0,0,0.5,2,0.0,0.0,41787,1,0.6666666666666666,3,0,104202,0,0,2,42,cc6f2859b9409276,1,27949ce8,2.3333333333333335,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,9,0,0,7,0,0,0,0.0,0,18299.0,7388.700310996128,196090,0,0.625,4,0,145989,0,0,3,185,be9f9c7cd77871d4,9,27949ce8,2.25,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,16,0,0,0,1.0,3,0.0,0.0,17425,1,0.5,4,0,342079,0,0,12,33,5943e7ac84d6ce26,0,27949ce8,1.8,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,17,0,0,0,0.3333333333333333,1,7050.5,1059.9530649986348,24338,1,0.5833333333333334,5,0,359504,0,0,12,43,447a810a59e12750,2,27949ce8,2.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,20,0,0,0,1.0,3,0.0,0.0,13943,1,0.5476190476190477,6,0,383842,0,0,14,26,b372b14449574a79,0,27949ce8,1.8571428571428572,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,21,0,0,0,1.0,3,0.0,0.0,17561,1,0.6041666666666667,7,0,397785,0,0,14,21,f967b8fca38c1830,0,27949ce8,2.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,22,0,0,0,1.0,3,0.0,0.0,21599,1,0.6481481481481483,8,0,415346,0,0,14,35,d2e5b5ba9817aed5,0,27949ce8,2.111111111111111,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,23,0,0,0,1.0,3,0.0,0.0,15527,1,0.6833333333333333,9,0,436945,0,0,14,120,82a48ca720025099,0,27949ce8,2.2,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,2,0,0,24,0,0,0,0.5,2,0.0,0.0,28942,1,0.7121212121212122,10,0,452472,0,0,14,46,08289568063ed597,1,27949ce8,2.272727272727273,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,26,0,0,0,0.3333333333333333,1,5709.0,654.780879378743,26606,1,0.6944444444444445,11,0,481414,0,0,15,47,6dfde60b04508c47,2,27949ce8,2.25,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,2,0,0,29,0,6,0,0.0,0,0.0,0.0,27076,0,0.6666666666666667,12,0,508020,0,247793,17,51,035bd5add393a13f,2,27949ce8,2.1538461538461537,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,18,0,0,31,0,7,0,0.0,0,4751.235294117647,2866.6452852029793,96221,0,0.5777777777777778,12,0,535096,0,280367,19,97,ca34afdb9c330f59,18,27949ce8,1.8666666666666667,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,5,0,0,49,0,8,0,0.0,0,3686.25,601.6662280700156,24287,0,0.5416666666666667,12,0,631317,0,316939,37,34,bf15be42ec5ddc47,5,27949ce8,1.75,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,3,0,0,54,0,29,0,0.0,0,2648.5,30.405591591021544,24685,0,0.48148148148148157,12,0,655604,0,603942,42,45,0bca4a6363592084,3,27949ce8,1.5555555555555556,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,5,0,0,57,0,29,0,0.2,1,7813.0,5344.28124259942,48489,1,0.45614035087719307,12,0,680289,0,603942,45,81,4382a408abb0dcaa,4,27949ce8,1.4736842105263157,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,16,0,0,62,0,29,0,0.0,0,8435.933333333332,7637.21781303961,138901,0,0.44333333333333336,13,0,728778,0,603942,49,126,a7708f9377ec59bc,16,27949ce8,1.45,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,15457,1,0.0,0,0,0,0,0,0,31,4d0fe24d9b057d60,0,27c14aa4,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,12468,1,1.0,1,0,15457,0,0,0,19,136f9eef2df6d04f,0,27c14aa4,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,3,0,0,2,0,0,0,0.0,0,15292.0,8308.504678941934,63049,0,1.0,2,0,27925,0,0,0,56,74726fe8f9b57621,3,27c14aa4,3.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,5,0,0,0,1.0,3,0.0,0.0,39264,1,0.6666666666666666,2,0,90974,0,0,3,57,d156a6e6f0ada77d,0,27c14aa4,2.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,2,0,0,6,0,0,0,0.5,2,0.0,0.0,46137,1,0.75,3,0,130238,0,0,3,62,18eb4595540095a1,1,27c14aa4,2.25,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,7,0,0,0,0,43,0,0.0,0,12137.666666666666,7841.580776008538,102214,0,0.0,0,0,0,0,645336,0,92,40cac34b6f3af04b,7,27f4aef7,0.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,0,0,0,0,0.0,0,0.0,0.0,21674,0,0.0,0,0,0,0,0,0,36,d50da7eef1f2e2a3,2,27f5fc57,0.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,7,0,0,2,0,0,0,0.0,0,6167.0,2564.0983600478357,45712,0,0.0,0,0,21674,0,0,2,90,eb6a575703b1d727,7,27f5fc57,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,3,0,0,9,0,0,0,0.0,0,4192.0,130.10764773832474,12519,0,0.0,0,0,67386,0,0,9,25,fed6607b1c21b80a,3,27f5fc57,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,0,0,0,0,0.5,2,0.0,0.0,24856,1,0.0,0,0,0,0,0,0,49,2960f0db9be95961,1,27ff6e96,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,2,0,0,0,0.0,0,0.0,0.0,18077,0,0.5,1,0,24856,0,0,1,46,d39a6e29d0e1102d,1,27ff6e96,2.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,21762,1,0.0,0,0,0,0,0,0,32,9eadf36456c94015,0,280d21e1,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,8656,1,0.0,0,0,0,0,0,0,13,256bf368ba190b58,0,281e0b40,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,17816,1,1.0,1,0,8656,0,0,0,26,3612460b518ef4e5,0,281e0b40,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,7,0,0,2,0,17,0,0.0,0,18540.0,11401.414649068773,145054,0,1.0,2,0,26472,0,332742,0,130,11d15680da8e7391,7,281e0b40,3.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,4,0,0,9,0,17,0,0.25,1,38096.333333333336,39949.121946963154,159008,1,0.6666666666666666,2,0,171526,0,332742,7,148,7860a7a2dcd12810,3,281e0b40,2.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,0,0,0,0,0.5,2,0.0,0.0,36232,1,0.0,0,0,0,0,0,0,26,824eb235714945c3,1,281f09d5,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,2,0,7,0,0.5,2,0.0,0.0,21432,1,0.5,1,0,36232,0,81219,1,37,24cdcd13f8c83a6a,1,281f09d5,2.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,4,0,10,0,1.0,3,0.0,0.0,21138,1,0.3333333333333333,2,0,57664,0,163053,2,38,7ff4b4c759cf29b7,0,281f09d5,1.3333333333333333,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,2,0,0,5,0,10,0,0.0,0,0.0,0.0,26735,0,0.5,3,0,78802,0,163053,2,33,ddfabb4f1b8026ca,2,281f09d5,1.75,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,3,0,0,0,0,0,0,0.3333333333333333,1,19313.0,3197.536864525568,58231,1,0.0,0,0,0,0,0,0,116,c7905cfd23d8e5cf,2,28351d4e,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,3,0,0,0,1.0,3,0.0,0.0,11436,1,0.16666666666666666,1,0,58231,0,0,2,50,89608168e44746ae,0,28351d4e,0.5,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,26567,1,0.0,0,0,0,0,0,0,35,cc298dd0a55715cb,0,2836f356,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,1,0,2,0,0.3333333333333333,1,12075.5,2894.188055396539,55677,1,1.0,1,0,26567,0,99433,0,67,d4c9064fb97b7662,2,2836f356,3.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,17488,1,0.0,0,0,0,0,0,0,36,a7c14a7f3d812ac5,0,283b890c,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,1,0,6,0,1.0,3,0.0,0.0,20174,1,1.0,1,0,17488,0,194553,0,35,8705c45d328fe673,0,283b890c,3.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,2,0,0,2,0,8,0,0.0,0,0.0,0.0,44642,0,1.0,2,0,37662,0,300148,0,49,a0b429f5dca7a2c8,2,283b890c,3.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,4,0,8,0,1.0,3,0.0,0.0,18443,1,0.6666666666666666,2,0,82304,0,300148,2,24,c2fa6d9ae5982211,0,283b890c,2.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,5,0,11,0,1.0,3,0.0,0.0,25335,1,0.75,3,0,100747,0,355138,2,33,843be1aca81b90c2,0,283b890c,2.25,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,6,0,11,0,1.0,3,0.0,0.0,10470,1,0.8,4,0,126082,0,355138,2,28,66a42374f42b40d8,0,283b890c,2.4,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,7,0,11,0,1.0,3,0.0,0.0,8630,1,0.8333333333333334,5,0,136552,0,355138,2,63,4936c2649ec85136,0,283b890c,2.5,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,8,0,11,0,0.5,2,0.0,0.0,20372,1,0.8571428571428571,6,0,145182,0,355138,2,33,39918416a335a83d,1,283b890c,2.5714285714285716,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,10,0,19,0,1.0,3,0.0,0.0,36072,1,0.8125,7,0,165554,0,473713,3,47,5cc8f442e00b8dc4,0,283b890c,2.5,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,11,0,19,0,1.0,3,0.0,0.0,12045,1,0.8333333333333334,8,0,201626,0,473713,3,57,69f25683a02dad65,0,283b890c,2.5555555555555554,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,25575,1,0.0,0,0,0,0,0,0,35,92fae14bb6ae0d75,0,28433ead,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,1,0,0,0,0.0,0,0.0,0.0,43820,0,1.0,1,0,25575,0,0,0,35,982b867835fcbfe5,1,28433ead,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,2,0,0,0,0.0,0,0.0,0.0,50129,0,0.3333333333333333,1,0,69395,0,0,1,53,252ec1303ddd6822,1,28433ead,1.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,8,0,0,3,0,3,0,0.0,0,10507.714285714286,8641.147680609054,104574,0,0.25,1,0,119524,0,149967,2,83,5c3b7fa2884e8ee4,8,28433ead,0.75,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,3,0,0,0,0,0,0,0.0,0,6058.5,1591.6973644509185,32094,0,0.0,0,0,0,0,0,0,61,b7afc3ee88399318,3,286965cf,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,3,0,6,0,0.0,0,0.0,0.0,35408,0,0.0,0,0,32094,0,59895,3,40,a93efa6a67293c87,1,286965cf,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,4,0,17,0,1.0,3,0.0,0.0,13336,1,0.0,0,0,67502,0,217853,4,35,57eea85064b41189,0,286965cf,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,3,0,0,0,0,0,0,0.3333333333333333,1,25344.0,2039.2959569420032,79076,1,0.0,0,0,0,0,0,0,78,741e6d978b8abff1,2,28ade8fe,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,4,0,0,0,0,0,0,0.25,1,15651.333333333334,10653.379244790514,84265,1,0.0,0,0,0,0,0,0,88,f7b887ae8267e51d,3,28be351b,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,4,0,0,0,0.0,0,0.0,0.0,13555,0,0.25,1,0,84265,0,0,3,18,1a0dc2c78972fc57,1,28be351b,1.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,10748,1,0.0,0,0,0,0,0,0,27,da3d77b0a672b249,0,28bf9492,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,6,0,0,0,0,0,0,0.0,0,15711.2,15664.565544565863,107316,0,0.0,0,0,0,0,0,0,111,da77f17e500e35fa,6,28c61280,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,19542,1,0.0,0,0,0,0,0,0,49,88ee115bf354822a,0,28ff0400,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,44823,1,0.0,0,0,0,0,0,0,27,0f94319b60cfa0e5,0,292075c1,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,4,0,0,1,0,10,0,0.25,1,27829.333333333332,14459.923040366893,92423,1,1.0,1,0,44823,0,149013,0,118,28865a261244c0ee,3,292075c1,3.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,5,0,10,0,1.0,3,0.0,0.0,31456,1,0.625,2,0,137246,0,149013,3,75,0e6d54d5354e0ec4,0,292075c1,2.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,6,0,10,0,1.0,3,0.0,0.0,21400,1,0.75,3,0,168702,0,149013,3,58,eaffa83521219303,0,292075c1,2.3333333333333335,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,7,0,10,0,1.0,3,0.0,0.0,19334,1,0.8125,4,0,190102,0,149013,3,49,aca35ef3e58c244b,0,292075c1,2.5,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,10452,1,0.0,0,0,0,0,0,0,13,7592ce0602e0ee27,0,292f912b,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,16721,0,0.0,0,0,0,0,0,0,37,04255f1c49194816,1,2938c185,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,4,0,0,0,0,0,0,0.0,0,8711.666666666666,3799.7071378375113,94386,0,0.0,0,0,0,0,0,0,53,098376e06314f219,4,293b1825,0.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,37375,1,0.0,0,0,0,0,0,0,61,71def06bd8bc65a7,0,296f8e73,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,28396,1,1.0,1,0,37375,0,0,0,61,5ec610ae43ba3545,0,296f8e73,3.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,7826,0,0.0,0,0,0,0,0,0,23,b50d4377c7ed0e01,1,2970f996,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,1,0,0,0,0.0,0,0.0,0.0,8722,0,0.0,0,0,7826,0,0,1,15,b8bc09cba5a67e56,1,2970f996,0.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,2,0,0,2,0,0,0,0.0,0,0.0,0.0,49128,0,0.0,0,0,16548,0,0,2,64,3795c3cd5408fcf5,2,2970f996,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,4,0,4,0,0.0,0,0.0,0.0,29576,0,0.0,0,0,65676,0,56083,4,46,0c549cafe57362da,2,2970f996,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,6,0,4,0,0.0,0,0.0,0.0,10170,0,0.0,0,0,95252,0,56083,6,23,e650d3924e81d6d3,1,2970f996,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,7,0,7,0,0.0,0,0.0,0.0,34205,0,0.0,0,0,105422,0,119419,7,53,5fd5931b00b04863,2,2970f996,0.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,9,0,7,0,0.0,0,0.0,0.0,14611,0,0.0,0,0,139627,0,119419,9,28,162096f73453f883,1,2970f996,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,3,0,0,10,0,7,0,0.0,0,6570.5,1632.7095577597383,17598,0,0.0,0,0,154238,0,119419,10,27,bc43a8e4ab566927,3,2970f996,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,0,0,0,0,0.5,2,0.0,0.0,18745,1,0.0,0,0,0,0,0,0,46,1d9d43462493183f,1,2977c68b,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,2,0,0,0,1.0,3,0.0,0.0,7647,1,0.5,1,0,18745,0,0,1,17,92338ec5fb7020cd,0,2977c68b,2.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,3,0,0,0,1.0,3,0.0,0.0,31801,1,0.75,2,0,26392,0,0,1,32,d69ee7ce5fd772a0,0,2977c68b,2.5,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,3,0,0,4,0,22,0,0.3333333333333333,1,7716.5,782.7672067735081,25728,1,0.8333333333333334,3,0,58193,0,235129,1,42,cda7eb85e71cbacb,2,2977c68b,2.6666666666666665,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,25303,1,0.0,0,0,0,0,0,0,29,66a607121988ab68,0,2983a7b6,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
